roundness,aspect_ratio,narrow_factor,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,mean_R,mean_B,std_R,std_G,std_B,skewness_R,skewness_G,skewness_B,kurtosis_B,contrast,correlation,energy,homogeneity,class
0.65296,1.0893,1.0415,0.1606,0.000188,0.000004,0,0,0,51.541,6.5562,15.322,17.283,14.234,1.8159,1.4582,3.2447,16.506,0.16044,0.98706,0.30659,0.92501,8
0.70781,1.0807,1.0458,0.16108,0.000156,0.000075,0,0,0,56.103,13.864,14.292,16.389,16.614,2.043,1.5975,2.086,9.3826,0.12386,0.99028,0.36561,0.94306,8
0.67356,1.1726,1.0485,0.16219,0.000656,0.000015,0,0,0,51.589,5.0912,14.086,17.634,12.52,2.1533,1.4286,3.873,22.419,0.14619,0.99011,0.27999,0.93114,8
0.72861,1.0535,1.039,0.16019,0.00007,0.000018,0,0,0,59.757,13.964,14.57,15.495,16.459,1.3663,1.0963,1.8617,7.8686,0.12384,0.99005,0.34443,0.94228,8
0.72756,1.0568,1.0459,0.16067,0.000079,0.000057,0,0,0,58.482,7.7959,14.868,17.412,15.552,1.7313,1.2025,2.9389,14.105,0.13841,0.98976,0.33177,0.93639,8
0.72816,1.0686,1.0442,0.16032,0.000113,0.000021,0,0,0,65.244,12.123,13.537,17.064,16.635,1.9865,1.4084,2.0254,8.4349,0.12457,0.9904,0.35884,0.94227,8
0.70785,1.0695,1.0441,0.16024,0.000116,0.000012,0,0,0,47.514,3.9967,15.432,17.575,12.024,1.5983,1.2753,4.4418,28.249,0.17692,0.98645,0.25525,0.91747,8
0.69164,1.0994,1.0396,0.16069,0.00023,0.000024,0,0,0,54.257,3.2446,14.463,17.22,11.003,1.7286,1.2248,4.999,35.322,0.12665,0.99049,0.33976,0.94094,8
0.80745,1.0358,1.0527,0.16048,0.000032,0.000048,0,0,0,49.32,5.7808,15.627,18.201,14.039,1.7666,1.2489,3.5649,19.548,0.18625,0.98581,0.2475,0.91394,8
0.80745,1.0358,1.0527,0.16048,0.000032,0.000048,0,0,0,49.32,5.7808,15.627,18.201,14.039,1.7666,1.2489,3.5649,19.548,0.18625,0.98581,0.2475,0.91394,8
0.61171,1.0832,1.0526,0.16191,0.000167,0.000025,0,0,0,53.899,3.9956,15.676,18.43,11.68,1.6989,1.2548,4.4283,28.555,0.15844,0.98833,0.27913,0.92568,8
0.69335,1.0849,1.0458,0.16074,0.000171,0.000026,0,0,0,50.96,5.9021,15.572,18.185,13.846,1.7513,1.2688,3.4505,18.794,0.15508,0.98893,0.27204,0.92782,8
0.64306,1.0918,1.0481,0.16132,0.0002,0.000056,0,0,0,53.122,5.2225,14.937,17.746,13.117,1.6464,1.1664,3.7818,21.43,0.13628,0.99051,0.3008,0.93741,8
0.65281,1.1248,1.0365,0.16165,0.000358,0.000046,0,0,0,50.212,4.1323,16.533,20.301,12.596,1.9202,1.3471,4.3552,26.866,0.18707,0.98794,0.21459,0.91241,8
0.74384,1.0842,1.0352,0.16105,0.000169,0.000073,0,0,0,49.749,4.1723,16.511,17.796,12.439,1.5125,1.1798,4.3674,27.931,0.15691,0.98903,0.28737,0.92794,8
0.72239,1.0878,1.0587,0.1611,0.000183,0.00004,0,0,0,56.667,4.6225,14.098,16.804,12.443,2.2517,1.5795,4.1081,24.811,0.12893,0.99104,0.34392,0.94036,8
0.68456,1.0975,1.0431,0.1608,0.000222,0.000004,0,0,0,52.984,5.7109,16.143,19.188,14.235,1.8082,1.239,3.5891,19.213,0.16857,0.98788,0.26583,0.92208,8
0.74388,1.0878,1.0502,0.16077,0.000182,0.000027,0,0,0,53.333,5.7301,15.159,18.202,14.019,1.7051,1.148,3.5273,19.284,0.19936,0.98308,0.26706,0.90831,8
0.81648,1.0778,1.0239,0.16011,0.000143,0.000001,0,0,0,54.668,3.408,14.62,18.206,11.713,1.8268,1.0763,5.2496,38.781,0.17776,0.98626,0.28878,0.91825,8
0.71992,1.0035,1.0535,0.16265,0,0.000016,0,0,0,51.997,1.8048,14.342,17.544,7.6004,1.8945,1.2687,6.1157,50.981,0.15109,0.98953,0.28012,0.92846,8
0.72263,1.0832,1.0452,0.16044,0.000164,0.000014,0,0,0,55.322,4.5344,13.011,17.365,11.041,2.3339,1.3458,3.3988,16.923,0.15066,0.98898,0.30151,0.92827,8
0.84481,1.047,1.0595,0.16096,0.000054,0.000107,0,0,0,54.231,3.4759,14.168,16.674,9.5531,1.3161,0.90091,3.9489,24.782,0.13216,0.98982,0.32827,0.9369,8
0.73219,1.0976,1.0383,0.16113,0.000224,0.000028,0,0,0,58.01,3.4978,13.937,16.79,10.324,1.7039,1.0605,4.625,31.77,0.1184,0.99174,0.33942,0.9443,8
0.76394,1.0299,1.0379,0.16013,0.000022,0.000048,0,0,0,55.017,5.8231,12.989,16.004,11.703,1.8228,1.2493,2.8226,12.329,0.1152,0.99107,0.3682,0.94543,8
0.76394,1.0299,1.0379,0.16013,0.000022,0.000048,0,0,0,55.017,5.8231,12.989,16.004,11.703,1.8228,1.2493,2.8226,12.329,0.1152,0.99107,0.3682,0.94543,8
0.72807,1.0635,1.0379,0.16087,0.000098,0.000049,0,0,0,54.175,3.7812,13.304,16.368,10.045,2.557,1.7811,4.1099,24.321,0.12342,0.99123,0.34944,0.9417,8
0.63447,1.0465,1.0501,0.16125,0.000054,0.000031,0,0,0,56.761,4.8436,15.056,17.911,12.763,1.9787,1.2953,3.978,23.99,0.13755,0.9903,0.32124,0.93646,8
0.73316,1.0457,1.047,0.16112,0.000052,0.000026,0,0,0,48.944,2.7979,14.885,17.763,9.1665,2.0648,1.3215,5.0813,38.537,0.16155,0.98849,0.25762,0.92389,8
0.81634,1.1649,1.0401,0.1621,0.000603,0.000034,0,0,0,49.723,2.5948,14.39,16.652,8.366,1.7106,1.1655,5.6772,52.841,0.17556,0.98625,0.28793,0.91835,8
0.47929,1.0168,1.0755,0.16471,0.000008,0.000029,0.000004,0,0,52.288,4.218,15.839,18.498,10.778,1.4533,1.1653,3.6501,20.171,0.16167,0.98915,0.239,0.92435,8
0.73858,1.0507,1.0474,0.16028,0.000063,0.000022,0,0,0,53.59,6.0488,12.768,15.86,10.882,2.6878,1.7804,3.1109,15.961,0.124,0.99148,0.34078,0.94119,8
0.6734,1.0514,1.0488,0.16052,0.000065,0.000053,0,0,0,52.721,4.7158,14.495,16.769,11.73,1.9176,1.4921,3.5699,18.916,0.13242,0.99063,0.31754,0.93715,8
0.70025,1.0861,1.0495,0.16123,0.000177,0.000012,0,0,0,52.525,6.7327,14.734,16.611,12.877,2.0127,1.5852,2.9081,14.645,0.13413,0.99027,0.33096,0.93713,8
0.84308,1.096,1.0519,0.16134,0.000217,0.000095,0,0,0,44.93,1.6738,14.584,17.949,6.6479,1.6696,1.1454,7.0098,80.353,0.17855,0.98788,0.21791,0.91526,8
0.79722,1.0326,1.0571,0.16062,0.000027,0.000063,0,0,0,45.718,2.4974,16.646,19.209,9.3302,0.66042,0.59287,5.2413,36.738,0.17532,0.9884,0.22419,0.91632,8
0.81394,1.0805,1.0388,0.16212,0.000157,0.000138,0,0,0,52.187,5.0087,16.002,16.778,12.746,1.1509,0.97999,3.9615,22.467,0.13691,0.98973,0.34455,0.93538,8
0.81515,1.1229,1.0248,0.16181,0.000349,0.000099,0,0,0,57.192,13.635,14.926,16.341,14.982,1.4646,1.0718,1.888,7.818,0.1166,0.99108,0.35646,0.94429,8
0.79483,1.1005,1.0753,0.16168,0.000238,0.000129,0,0,0,65.204,2.3336,15.645,15.251,9.3409,0.86598,0.47672,5.2903,35.864,0.17138,0.98622,0.25794,0.91691,8
0.7512,1.0261,1.0743,0.16225,0.000017,0.000223,0,0,0,63.6,8.675,20.573,19.464,18.887,0.60338,0.52579,3.0894,14.273,0.17605,0.98567,0.23818,0.91821,8
0.66538,1.0446,1.0522,0.16132,0.00005,0.000056,0,0,0,58.427,9.0865,14.436,18.121,14.688,1.4228,0.84456,2.596,12.775,0.12882,0.9914,0.30825,0.94018,8
0.87359,1.0594,1.0181,0.16024,0.000085,0.000022,0,0,0,58.014,9.4542,18.289,19.871,17.291,1.0543,0.7338,2.7034,12.219,0.17527,0.9863,0.28133,0.91817,8
0.59707,1.0139,1.0591,0.16009,0.000005,0.000047,0,0,0,51.702,2.5563,16.441,19.045,9.1393,1.4014,1.038,5.3248,39.633,0.1714,0.98787,0.2715,0.91964,8
0.58724,1.1464,1.0905,0.16327,0.000491,0.000133,0.000001,0,0,61.697,5.9999,14.915,15.747,13.457,1.8204,1.4825,3.3357,16.318,0.11797,0.99156,0.35097,0.94624,8
0.75207,1.0236,1.0492,0.1605,0.000014,0.000079,0,0,0,57.529,8.0863,12.109,15.431,12.742,1.4672,0.99829,2.2113,8.6271,0.11097,0.9918,0.3633,0.94667,8
0.75098,1.1129,1.0561,0.1625,0.0003,0.000201,0.000001,0,0,60.305,6.1388,14.34,15.997,13.213,1.028,0.67629,3.0431,14.228,0.13696,0.98947,0.34035,0.93572,8
0.7723,1.0874,1.1195,0.16315,0.000186,0.000255,0.000003,0,0,54.816,0.13962,12.853,17.376,2.1194,1.3324,0.80535,22.502,649.72,0.1827,0.9883,0.24962,0.91292,8
0.83301,1.0656,1.0189,0.16022,0.000103,0.000031,0,0,0,68.703,15.487,14.836,16.326,18.475,1.723,1.4065,1.6147,6.0221,0.14741,0.98723,0.30171,0.92931,8
0.72223,1.1194,1.0493,0.1612,0.000328,0.000018,0,0,0,59.49,5.7795,15.899,17.89,13.588,1.5787,1.1842,3.2611,15.713,0.14851,0.98869,0.33741,0.93279,8
0.74812,1.1497,1.0279,0.16205,0.000505,0.000036,0,0,0,62.924,10.445,14.64,17.652,16.067,1.9136,1.1995,2.3114,9.7091,0.12222,0.99113,0.34467,0.9428,8
0.79768,1.0779,1.03,0.16072,0.000145,0.000067,0,0,0,58.435,3.8267,15.434,18.163,11.378,1.4154,0.84889,4.4605,28.319,0.13573,0.98941,0.33389,0.93492,8
0.77348,1.0872,1.0203,0.1614,0.000181,0.000107,0,0,0,56.189,5.7517,14.91,17.278,13.195,1.5404,1.1545,3.2062,15.42,0.1378,0.98982,0.33982,0.93548,8
0.82194,1.0591,1.0455,0.16104,0.000085,0.0001,0,0,0,53.799,3.1238,16.311,18.486,10.581,1.303,0.86272,4.8302,32.113,0.15856,0.98847,0.29923,0.92506,8
0.79385,1.0424,1.0622,0.16175,0.000045,0.000168,0,0,0,58.416,3.5944,15.009,17.677,10.85,1.5465,1.0628,4.0443,22.434,0.13898,0.98992,0.33102,0.93448,8
0.79148,1.0398,1.061,0.16152,0.00004,0.000155,0,0,0,64,2.416,16.915,17.005,9.5865,0.76077,0.51634,5.5351,41.151,0.15945,0.98621,0.26651,0.92315,8
0.69133,1.0301,1.0563,0.16041,0.000023,0.000013,0,0,0,60.584,7.6997,12.074,16.935,13.24,2.3228,1.4104,2.5491,11.222,0.11539,0.99218,0.33592,0.9451,8
0.72036,1.0754,1.041,0.16127,0.000137,0.000108,0,0,0,56.445,2.0038,16.069,17.771,8.7262,1.3088,0.90062,6.3368,53.721,0.15463,0.9889,0.30267,0.9272,8
0.70531,1.1227,1.085,0.16656,0.000368,0.000542,0.000002,0,0,76.438,6.3099,14.962,15.86,14.933,0.71987,0.43676,3.4121,17.383,0.16508,0.98652,0.23162,0.92057,8
0.87796,1.1389,1.0054,0.16132,0.000435,0.000012,0,0,0,63.652,9.0726,16.145,18.358,16.532,1.6477,1.119,2.8793,13.426,0.16544,0.98503,0.33291,0.92341,8
0.64473,1.1109,1.0292,0.16344,0.000293,0.00007,0,0,0,52.193,6.3466,14.952,18.914,13.156,2.2333,1.5347,2.8421,12.537,0.14412,0.9902,0.25104,0.93116,8
0.55864,1.0179,1.0602,0.16112,0.000008,0.000097,0,0,0,65.04,12.031,15.675,17.743,17.365,1.4057,0.90038,2.0384,8.0427,0.15241,0.98825,0.29909,0.93023,8
0.70922,1.0615,1.0671,0.16092,0.000092,0.000093,0,0,0,58.704,5.6338,14.431,17.005,12.423,1.5806,1.1676,3.2701,16.264,0.14103,0.98908,0.34808,0.936,8
0.76391,1.1081,1.0386,0.16181,0.000274,0.000047,0,0,0,59.379,9.8314,16.109,17.858,16.207,1.3506,1.0424,2.5605,11.467,0.14988,0.98857,0.31567,0.93,8
0.71574,1.1265,1.0358,0.16209,0.00037,0.000074,0,0,0,68.637,16.397,17.623,20.842,20.635,1.3047,0.76513,1.9856,8.5133,0.18528,0.98552,0.24093,0.91564,8
0.71574,1.1265,1.0358,0.16209,0.00037,0.000074,0,0,0,68.637,16.397,17.623,20.842,20.635,1.3047,0.76513,1.9856,8.5133,0.18528,0.98552,0.24093,0.91564,8
0.77977,1.1184,1.0328,0.16265,0.000329,0.000162,0,0,0,60.3,2.539,14.92,16.25,9.6528,1.1878,0.84405,5.2066,36.878,0.11982,0.99177,0.34124,0.94365,8
0.7764,1.0859,1.0176,0.1617,0.000177,0.000046,0,0,0,56.277,3.506,19.114,19.593,13.329,1.692,1.3118,5.1291,34.245,0.17062,0.98504,0.33941,0.92454,8
0.71429,1.0384,1.0456,0.16091,0.000037,0.000071,0,0,0,52.374,3.4035,14.483,18.18,9.6291,1.7496,1.1871,4.2256,25.6,0.14363,0.99033,0.26954,0.93137,8
0.82373,1.0539,1.062,0.16142,0.000072,0.000149,0,0,0,58.087,5.1524,13.485,16.203,10.926,1.5703,0.97656,3.2041,16.822,0.11789,0.9909,0.35625,0.94433,8
0.4336,1.2256,1.1657,0.16523,0.001099,0.00007,0,0,0,82.254,23.931,19.21,21.328,27.294,-0.01961,-0.18701,0.84801,2.7243,0.17231,0.98631,0.21381,0.91908,9
0.40622,1.8599,1.1097,0.19287,0.011314,0.000074,0.000009,0,0.000001,85.433,35.924,15.144,16.563,21.815,0.16837,-0.040264,0.14738,3.0561,0.13365,0.98844,0.27376,0.93853,9
0.45016,1.8999,1.0985,0.19459,0.012136,0.000075,0.000013,0,0.000001,76.927,25.29,15.712,16.684,22.233,0.20484,-0.005914,0.59475,2.7951,0.16102,0.98714,0.22934,0.92487,9
0.42151,1.8304,1.1156,0.19164,0.010721,0.000117,0.000019,0,0.000002,76.885,23.779,16.764,18.187,21.849,0.44648,-0.040042,0.76842,3.2923,0.16417,0.98701,0.22497,0.92472,9
0.45099,1.8975,1.0878,0.19479,0.012124,0.000089,0.000015,0,0.000002,79.202,26.143,15.753,17.716,22.875,0.20974,0.014767,0.56255,2.6582,0.15471,0.98758,0.22887,0.92781,9
0.42571,1.9724,1.1261,0.19941,0.013892,0.000083,0.000017,0,0.000002,76.12,28.892,17.348,18.928,23.719,0.29276,0.13506,0.49856,2.7153,0.16351,0.98788,0.2259,0.92423,9
0.44734,1.7455,1.1134,0.18548,0.0088,0.00001,0,0,0,78.111,29.213,15.977,16.457,21.411,0.1232,-0.027697,0.43607,3.1234,0.14284,0.98794,0.25197,0.93383,9
0.46473,1.8109,1.1119,0.18979,0.01022,0.000064,0.000009,0,0.000001,75.422,23.241,15.818,17.891,21.466,0.38289,0.12805,0.687,2.9243,0.15976,0.988,0.22913,0.92647,9
0.41926,1.8598,1.1662,0.19348,0.011384,0.000035,0.000003,0,0,72.209,20.093,16.726,18.213,21.779,0.62479,0.31765,1.0393,3.729,0.15865,0.98904,0.24332,0.92695,9
0.40838,2.0449,1.1116,0.20332,0.015585,0.00003,0.000005,0,0.000001,78.68,30.883,14.089,15.794,21.09,0.18513,0.044724,0.23876,2.702,0.14193,0.98801,0.24968,0.93329,9
0.38692,1.8889,1.1243,0.19418,0.011916,0.000034,0.000006,0,0.000001,76.148,26.392,17.433,20.038,25.598,0.79646,0.47727,1.0092,4.1569,0.18709,0.98579,0.21677,0.91677,9
0.51737,1.4014,1.0728,0.17152,0.003111,0.000197,0.00001,0,0,80.674,17.493,18.848,20.27,23.072,-0.021207,-0.20908,1.2466,3.9933,0.18008,0.98513,0.2136,0.91628,9
0.40523,1.6219,1.1334,0.18019,0.006549,0.000068,0.000005,0,0,81.292,23.375,19.135,20.95,25.108,0.23432,-0.047325,0.88739,3.1507,0.21654,0.98258,0.19847,0.90156,9
0.42037,1.4503,1.1651,0.17277,0.003773,0.000097,0.000005,0,0,81.08,17.936,18.12,19.617,22.412,0.069219,-0.19692,1.1719,3.8447,0.18172,0.98593,0.21801,0.91555,9
0.4084,1.3606,1.1653,0.16885,0.002541,0.000023,0.000001,0,0,79.06,29.405,18.878,21.323,29.136,0.030022,-0.11212,0.62256,2.3637,0.16602,0.98705,0.21521,0.92238,9
0.41846,2.0336,1.1514,0.20405,0.015521,0.000111,0.000018,0,0.000002,66.381,16.609,16.667,18.634,20.686,0.46248,0.23019,1.2601,4.2683,0.15874,0.98909,0.24547,0.92811,9
0.47731,1.749,1.1317,0.18705,0.009004,0.000111,0.00001,0,0.000001,65.451,26.229,17.79,18.929,22.862,0.50319,0.32437,0.73679,3.2692,0.17724,0.98738,0.22992,0.91871,9
0.46006,1.5402,1.1626,0.17654,0.00516,0.000006,0.000003,0,0,75.045,9.2413,16.177,16.983,17.617,-0.015286,-0.1708,2.4272,10.097,0.15548,0.98801,0.25026,0.92896,9
0.38727,1.4612,1.1678,0.17267,0.003908,0.000002,0,0,0,71.455,0.74544,16.047,16.685,6.4486,-0.16749,-0.31872,12.826,208.25,0.15081,0.98889,0.24513,0.93153,9
0.42831,1.5053,1.1633,0.17523,0.004613,0.000048,0.000001,0,0,73.31,2.517,15.444,16.865,9.9949,0.040791,-0.12643,6.1237,53.728,0.15189,0.98866,0.24752,0.93089,9
0.37814,1.4518,1.1978,0.1737,0.003834,0.000003,0.000005,0,0,68.271,5.4781,20.84,23.034,15.333,0.11613,-0.086662,3.6107,18.604,0.29717,0.9794,0.19351,0.87617,9
0.45348,1.5911,1.1278,0.17799,0.005958,0.000004,0,0,0,72.597,7.4045,15.825,17.512,15.724,0.050571,-0.10853,2.7926,12.554,0.16953,0.98687,0.22824,0.92166,9
0.45141,1.6712,1.1036,0.18343,0.007518,0.000171,0.000017,0,0.000001,72.301,14.96,18.257,19.618,21.128,0.4588,0.18504,1.7729,7.1297,0.19822,0.98465,0.21569,0.91389,9
0.44158,2.0471,1.1327,0.20354,0.015654,0.000021,0.000003,0,0,68.396,32.148,17.71,18.618,23.063,0.47712,0.31093,0.40034,3.0285,0.17387,0.98689,0.21974,0.92085,9
0.47241,1.7861,1.1314,0.18893,0.009752,0.000076,0.000009,0,0.000001,75.243,39.583,16.653,16.741,21.352,0.4367,0.34094,0.069097,3.0694,0.16521,0.98688,0.23312,0.92293,9
0.43937,1.9714,1.1024,0.20008,0.013967,0.000177,0.000036,0,0.000004,75.876,34.47,16.921,17.939,23.121,0.33342,0.19258,0.26207,2.8789,0.16836,0.98662,0.22528,0.92277,9
0.43869,1.9118,1.0643,0.1956,0.012446,0.000125,0.000023,0,0.000003,77.425,22.071,14.968,16.082,20.382,-0.000701,-0.17314,0.68071,3.0692,0.15157,0.98728,0.23616,0.92935,9
0.42811,1.7915,1.1077,0.189,0.009842,0.000105,0.000014,0,0.000001,76.651,19.804,15.34,16.569,21.02,0.36442,0.15493,1.0122,3.743,0.17469,0.98628,0.22374,0.92004,9
0.43928,1.8151,1.1229,0.19059,0.010369,0.000154,0.000022,0,0.000002,72.615,20.98,15.699,17.496,20.942,0.31729,0.17403,0.86449,3.3561,0.16637,0.98739,0.22681,0.92258,9
0.45627,2.1836,1.1524,0.21194,0.019169,0.000018,0.000002,0,0,68.736,21.138,15.874,17.793,20.487,0.18427,0.038706,0.72848,2.8594,0.14984,0.9895,0.2398,0.93068,9
0.4545,1.9425,1.1397,0.1975,0.013168,0.000016,0.000002,0,0,70.123,22.968,15.432,17.055,20.855,0.53893,0.27761,0.67663,2.8902,0.15149,0.98964,0.24987,0.9305,9
0.40011,1.5662,1.1928,0.17824,0.005625,0.000056,0.000002,0,0,80.592,23.928,18.82,20.261,24.875,0.018232,-0.20029,0.75922,2.7163,0.17272,0.98701,0.22353,0.91954,9
0.39527,1.6464,1.2205,0.18193,0.007034,0.000005,0.000004,0,0,85.749,24.539,18.897,20.784,25.91,0.046757,-0.16679,0.77005,2.7161,0.17197,0.98684,0.22576,0.91988,9
0.40026,1.4079,1.141,0.1701,0.003138,0.000013,0.000001,0,0,76.989,2.6069,15.53,16.52,10.054,-0.037625,-0.26153,5.9626,50.456,0.13909,0.98896,0.25802,0.93639,9
0.39378,1.5138,1.1455,0.17485,0.004707,0.000027,0.000004,0,0,78.236,5.1406,19.143,20.429,14.007,-0.042971,-0.30292,3.6619,19.77,0.21556,0.9829,0.20884,0.90194,9
0.43989,1.9746,1.1439,0.19971,0.013965,0.000076,0.000011,0,0.000001,69.585,18.815,15.186,17.557,20.086,0.54926,0.2676,1.0181,3.6908,0.15369,0.9895,0.25242,0.92846,9
0.42669,1.345,1.1113,0.16761,0.00233,0.000008,0,0,0,70.826,1.5014,15.059,16.314,8.4618,-0.033131,-0.17224,8.5853,96.485,0.16591,0.98743,0.23308,0.92382,9
0.53211,1.9837,1.0686,0.19982,0.014123,0.000138,0.000023,0,0.000002,70.382,40.337,18.648,19.211,23.426,0.20067,0.08006,0.10959,2.8299,0.18275,0.98491,0.20736,0.91588,9
0.37185,1.755,1.1503,0.18742,0.009129,0.000126,0.000016,0,0.000002,78.58,18.515,15.792,17.567,21.336,0.66255,0.38764,1.3121,5.1505,0.17292,0.98667,0.22966,0.92144,9
0.45909,1.8698,1.1282,0.19323,0.011507,0.000071,0.000009,0,0.000001,66.802,29.289,17.584,18.646,22.404,0.22261,0.065968,0.43828,2.7879,0.17061,0.98763,0.22418,0.92099,9
0.42902,1.8225,1.0858,0.19092,0.010519,0.000095,0.000015,0,0.000002,79.968,32.544,16.859,19.123,22.984,-0.029847,-0.11216,0.30548,2.8958,0.16092,0.9861,0.22759,0.92536,9
0.42425,1.7653,1.1475,0.18799,0.009341,0.00012,0.000014,0,0.000001,74.409,25.947,17.853,20.916,25.393,0.52688,0.2194,0.72637,2.6964,0.176,0.98715,0.21572,0.91792,9
0.43513,2.1518,1.0794,0.21056,0.018432,0.000039,0.000008,0,0.000001,79.022,39.077,17.019,17.37,22.101,-0.006688,-0.065813,0.10156,3.1295,0.14439,0.9884,0.2564,0.93376,9
0.43583,1.9204,1.0989,0.19669,0.012719,0.000165,0.000025,0,0.000003,71.575,23.96,17.018,18.132,22.63,0.30904,0.052847,0.73279,3.0588,0.15979,0.98817,0.22855,0.92596,9
0.46456,1.6542,1.1052,0.18144,0.007109,0.000065,0.000005,0,0,76.112,40.073,15.815,16.177,19.736,0.26572,0.26403,0.05512,3.6483,0.16327,0.98603,0.24571,0.92382,9
0.41363,1.9558,1.1125,0.19784,0.013419,0.000025,0.000002,0,0,69.703,33.047,17.023,18.192,21.88,0.32986,0.11029,0.2846,2.9784,0.18194,0.98591,0.21396,0.91552,9
0.41499,1.9834,1.0955,0.20073,0.014247,0.000176,0.000028,0,0.000003,73.747,26.995,14.989,17.164,20.764,0.59895,0.40559,0.62215,3.5629,0.17759,0.98669,0.22516,0.91801,9
0.4174,2.0023,1.1302,0.20186,0.014705,0.000128,0.000027,0,0.000003,76.489,23.616,16.608,18.271,23.048,0.25752,0.10018,0.89591,3.7052,0.16041,0.98726,0.22816,0.92624,9
0.46584,1.82,1.1163,0.19061,0.010448,0.000061,0.000008,0,0.000001,72.557,26.788,17.194,18.017,22.914,0.445,0.22772,0.69511,3.3952,0.17499,0.98602,0.21971,0.92003,9
0.37511,1.4812,1.1634,0.17457,0.004258,0.000071,0.000003,0,0,66.516,8.1893,17.662,18.268,16.982,0.52123,0.26397,2.854,13.236,0.16543,0.98853,0.23993,0.9244,9
0.41343,1.8274,1.1084,0.1904,0.010536,0.000039,0.000005,0,0.000001,72.715,16.421,18.436,20.227,21.458,0.29366,0.068842,1.4796,5.4804,0.18666,0.98505,0.21069,0.91664,9
0.44289,1.9493,1.1208,0.1982,0.013367,0.000023,0.000002,0,0,69.23,20.756,18.845,19.808,22.14,0.48576,0.32313,1.1549,4.6045,0.17603,0.98725,0.22371,0.9211,9
0.39708,1.6115,1.2155,0.18013,0.006395,0.000013,0,0,0,68.406,19.504,17.525,18.885,21.953,0.58452,0.39479,1.287,4.9356,0.17609,0.98834,0.24553,0.9214,9
0.42608,1.7574,1.1333,0.18751,0.009174,0.00011,0.000012,0,0.000001,68.603,15.091,15.601,15.982,19.55,0.41331,0.24847,1.5169,5.8621,0.18413,0.98594,0.22461,0.91662,9
0.47393,1.897,1.0552,0.19483,0.012122,0.000101,0.000015,0,0.000001,78.972,40.417,15.097,16.259,20.257,0.47225,0.33602,0.14557,4.0383,0.16077,0.98546,0.25743,0.92833,9
0.43424,1.8325,1.0996,0.1917,0.01076,0.000151,0.000022,0,0.000002,78.788,30.896,15.799,17.138,22.337,0.63828,0.25417,0.51419,3.3694,0.16156,0.98694,0.23358,0.92497,9
0.40168,1.6782,1.1562,0.18285,0.007574,0.000036,0.000002,0,0,70.015,19.515,18.246,19.15,22.821,0.59767,0.43182,1.3,4.9535,0.18626,0.9865,0.22533,0.91734,9
0.47833,1.7088,1.1091,0.18394,0.008117,0.000033,0.000004,0,0,76.481,28.881,16.901,17.511,22.145,0.11886,-0.037856,0.54269,3.467,0.1616,0.98629,0.24002,0.92608,9
0.44547,1.8268,1.1032,0.19096,0.010589,0.000093,0.000011,0,0.000001,76.524,41.621,16.178,16.925,20.854,0.45182,0.2531,0.030631,3.4586,0.17301,0.98507,0.23556,0.92031,9
0.44197,1.7857,1.118,0.18929,0.009783,0.000101,0.000015,0,0.000002,75.257,27.682,16.391,16.861,22.246,0.57442,0.35002,0.65453,3.5394,0.176,0.98577,0.23045,0.91924,9
0.4081,1.8184,1.0988,0.19037,0.010396,0.000081,0.000012,0,0.000001,80.318,40.652,16.103,16.98,22.162,0.70173,0.53857,0.15362,3.3615,0.17714,0.98367,0.25132,0.91848,9
0.41516,2.0099,1.1199,0.2016,0.014786,0.00007,0.000014,0,0.000002,70.651,32.277,16.696,17.475,21.963,0.5463,0.39245,0.39996,3.4433,0.17322,0.98696,0.22453,0.92074,9
0.39972,1.7913,1.1734,0.18975,0.009916,0.000031,0.000003,0,0,69.051,13.153,17.561,18.702,19.09,0.35545,0.21082,1.8668,7.6033,0.164,0.9885,0.23659,0.92625,9
0.40864,1.8783,1.1518,0.19485,0.011834,0.000082,0.000012,0,0.000001,69.313,19.957,16.472,17.654,20.161,0.7852,0.5532,1.192,5.0983,0.17651,0.98763,0.23833,0.92037,9
0.39321,1.9379,1.1288,0.19753,0.0131,0.00012,0.000018,0,0.000002,71.66,19.152,17.42,18.044,20.923,0.503,0.33662,1.2853,5.2755,0.17698,0.98638,0.21961,0.91921,9
0.50706,1.4969,1.0974,0.1736,0.004417,0.00006,0.000003,0,0,67.621,7.9338,20.285,20.104,17.501,0.28969,0.15168,2.7597,11.743,0.19761,0.98445,0.2101,0.90924,9
0.33219,1.6388,1.1892,0.18257,0.006973,0.000128,0.00001,0,0.000001,68.572,18.821,17.499,18.311,21.064,0.72913,0.58215,1.3302,5.2704,0.1658,0.98873,0.24503,0.9252,9
0.41236,1.8473,1.1157,0.19144,0.010955,0.000039,0.000004,0,0,70.991,26.108,16.134,17.767,22.22,0.35955,0.20709,0.70522,3.4444,0.17034,0.9873,0.22833,0.9221,9
0.37758,1.9459,1.1369,0.19838,0.013337,0.000057,0.000009,0,0.000001,67.222,26.932,18.466,19.796,22.92,0.49077,0.31218,0.7289,3.4812,0.19024,0.98657,0.22094,0.91441,9
0.38038,1.277,1.135,0.1664,0.001592,0.000108,0.000001,0,0,72.27,16.748,18.235,18.977,21.225,0.75348,0.54109,1.4992,5.6222,0.17245,0.98693,0.22111,0.92095,9
